#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HK3	TIGAR	9606.ENSP00000292432	9606.ENSP00000179259	0	0	0	0	0.102	0	0.650	0.298	0.760
HK3	TPI1	9606.ENSP00000292432	9606.ENSP00000229270	0	0	0	0	0.121	0	0	0.413	0.462
HK3	SORD	9606.ENSP00000292432	9606.ENSP00000267814	0	0	0	0	0.111	0	0.900	0.173	0.920
HK3	PFKL	9606.ENSP00000292432	9606.ENSP00000269848	0	0	0	0	0.145	0	0.900	0.569	0.959
HK3	PGAM2	9606.ENSP00000292432	9606.ENSP00000297283	0	0	0	0	0.112	0	0	0.388	0.433
HK3	PGK1	9606.ENSP00000292432	9606.ENSP00000362413	0	0	0	0	0.190	0	0	0.367	0.466
HK3	MDH2	9606.ENSP00000292432	9606.ENSP00000327070	0	0	0	0	0.104	0.047	0	0.433	0.474
HK3	PGM1	9606.ENSP00000292432	9606.ENSP00000360124	0	0	0	0	0.141	0	0.179	0.318	0.477
HK3	PGK2	9606.ENSP00000292432	9606.ENSP00000305995	0	0	0	0	0.190	0	0	0.414	0.505
HK3	PKM	9606.ENSP00000292432	9606.ENSP00000320171	0	0	0	0	0.206	0.061	0	0.531	0.620
HK3	PFKFB1	9606.ENSP00000292432	9606.ENSP00000364145	0	0	0	0	0.087	0	0.650	0.247	0.738
HK3	PFKFB2	9606.ENSP00000292432	9606.ENSP00000356047	0	0	0	0	0.105	0	0.650	0.432	0.806
HK3	TKTL1	9606.ENSP00000292432	9606.ENSP00000358931	0	0	0	0	0.131	0	0.800	0.247	0.857
HK3	PGM2	9606.ENSP00000292432	9606.ENSP00000371393	0	0	0	0	0.127	0	0.914	0.224	0.936
HK3	PFKP	9606.ENSP00000292432	9606.ENSP00000370517	0	0	0	0	0.140	0	0.900	0.516	0.954
HK3	PFKM	9606.ENSP00000292432	9606.ENSP00000496597	0	0	0	0	0.140	0	0.900	0.532	0.956
HK3	HKDC1	9606.ENSP00000292432	9606.ENSP00000346643	0	0	0.064	0.951	0	0.621	0.900	0.045	0.961
HKDC1	TIGAR	9606.ENSP00000346643	9606.ENSP00000179259	0	0	0	0	0.096	0	0.650	0.311	0.763
HKDC1	TPI1	9606.ENSP00000346643	9606.ENSP00000229270	0	0	0	0	0.121	0	0	0.393	0.443
HKDC1	SORD	9606.ENSP00000346643	9606.ENSP00000267814	0	0	0	0	0.111	0	0.900	0.216	0.924
HKDC1	PFKL	9606.ENSP00000346643	9606.ENSP00000269848	0	0	0	0	0.140	0	0.900	0.545	0.957
HKDC1	PGM2L1	9606.ENSP00000346643	9606.ENSP00000298198	0	0	0	0	0.132	0	0.178	0.239	0.409
HKDC1	PGK2	9606.ENSP00000346643	9606.ENSP00000305995	0	0	0	0	0.190	0	0	0.311	0.418
HKDC1	PKM	9606.ENSP00000346643	9606.ENSP00000320171	0	0	0	0	0.194	0.061	0	0.542	0.623
HKDC1	MDH2	9606.ENSP00000346643	9606.ENSP00000327070	0	0	0	0	0.104	0.047	0	0.420	0.462
HKDC1	PGK1	9606.ENSP00000346643	9606.ENSP00000362413	0	0	0	0	0.190	0	0	0.361	0.460
HKDC1	PGM1	9606.ENSP00000346643	9606.ENSP00000360124	0	0	0	0	0.141	0	0.179	0.366	0.514
HKDC1	PFKFB2	9606.ENSP00000346643	9606.ENSP00000356047	0	0	0	0	0.087	0	0.650	0.187	0.717
HKDC1	PFKFB1	9606.ENSP00000346643	9606.ENSP00000364145	0	0	0	0	0.087	0	0.650	0.251	0.739
HKDC1	TKTL1	9606.ENSP00000346643	9606.ENSP00000358931	0	0	0	0	0.102	0	0.800	0.178	0.839
HKDC1	PGM2	9606.ENSP00000346643	9606.ENSP00000371393	0	0	0	0	0.127	0	0.914	0.239	0.938
HKDC1	PFKM	9606.ENSP00000346643	9606.ENSP00000496597	0	0	0	0	0.140	0	0.900	0.502	0.953
HKDC1	PFKP	9606.ENSP00000346643	9606.ENSP00000370517	0	0	0	0	0.142	0	0.900	0.506	0.954
IGF2	KCNQ1	9606.ENSP00000391826	9606.ENSP00000155840	0	0	0	0	0	0	0	0.822	0.822
IGF2	PIK3CA	9606.ENSP00000391826	9606.ENSP00000263967	0	0	0	0	0	0	0	0.513	0.513
IGF2	TP53	9606.ENSP00000391826	9606.ENSP00000269305	0	0	0	0	0.042	0	0	0.745	0.745
IGF2	LEP	9606.ENSP00000391826	9606.ENSP00000312652	0	0	0	0	0.053	0	0	0.814	0.816
IGF2	IRS2	9606.ENSP00000391826	9606.ENSP00000365016	0	0	0	0	0	0	0.500	0.580	0.781
IGF2	INS	9606.ENSP00000391826	9606.ENSP00000380432	0	0	0	0	0.044	0	0	0.981	0.981
IGF2	PPARA	9606.ENSP00000391826	9606.ENSP00000385523	0	0	0	0	0	0	0	0.462	0.462
IGF2	TNF	9606.ENSP00000391826	9606.ENSP00000398698	0	0	0	0	0	0	0	0.659	0.659
INPPL1	PIK3CA	9606.ENSP00000298229	9606.ENSP00000263967	0	0	0	0	0.081	0	0.900	0.327	0.932
INPPL1	INS	9606.ENSP00000298229	9606.ENSP00000380432	0	0	0	0	0	0	0	0.448	0.448
INS	PDK4	9606.ENSP00000380432	9606.ENSP00000005178	0	0	0	0	0	0	0	0.777	0.777
INS	KCNQ1	9606.ENSP00000380432	9606.ENSP00000155840	0	0	0	0	0.079	0	0	0.507	0.526
INS	PCK2	9606.ENSP00000380432	9606.ENSP00000216780	0	0	0	0	0	0	0	0.789	0.789
INS	MAPK14	9606.ENSP00000380432	9606.ENSP00000229795	0	0	0	0	0.067	0	0	0.751	0.757
INS	PER2	9606.ENSP00000380432	9606.ENSP00000254657	0	0	0	0	0	0	0	0.507	0.507
INS	PIK3CA	9606.ENSP00000380432	9606.ENSP00000263967	0	0	0	0	0	0	0	0.585	0.585
INS	PPARGC1A	9606.ENSP00000380432	9606.ENSP00000264867	0	0	0	0	0	0	0.400	0.888	0.930
INS	SORD	9606.ENSP00000380432	9606.ENSP00000267814	0	0	0	0	0	0.096	0	0.375	0.410
INS	TP53	9606.ENSP00000380432	9606.ENSP00000269305	0	0	0	0	0	0	0	0.879	0.879
INS	LRP5	9606.ENSP00000380432	9606.ENSP00000294304	0	0	0	0	0	0	0	0.454	0.454
INS	ONECUT1	9606.ENSP00000380432	9606.ENSP00000302630	0	0	0	0	0.044	0	0	0.435	0.436
INS	PPARD	9606.ENSP00000380432	9606.ENSP00000310928	0	0	0	0	0	0	0	0.715	0.715
INS	LEP	9606.ENSP00000380432	9606.ENSP00000312652	0	0	0	0	0	0	0	0.985	0.985
INS	PCK1	9606.ENSP00000380432	9606.ENSP00000319814	0	0	0	0	0	0	0	0.684	0.684
INS	PKM	9606.ENSP00000380432	9606.ENSP00000320171	0	0	0	0	0	0.096	0	0.447	0.478
INS	LEPR	9606.ENSP00000380432	9606.ENSP00000330393	0	0	0	0	0	0	0	0.886	0.886
INS	SERPINA12	9606.ENSP00000380432	9606.ENSP00000342109	0	0	0	0	0.074	0	0	0.604	0.617
INS	KCNJ11	9606.ENSP00000380432	9606.ENSP00000345708	0	0	0	0	0	0	0	0.874	0.874
INS	PRKAA1	9606.ENSP00000380432	9606.ENSP00000346148	0	0	0	0	0.062	0.096	0	0.566	0.599
INS	PFKFB2	9606.ENSP00000380432	9606.ENSP00000356047	0	0	0	0	0.087	0	0	0.425	0.453
INS	OMA1	9606.ENSP00000380432	9606.ENSP00000360270	0	0	0	0	0	0	0	0.446	0.446
INS	RBP4	9606.ENSP00000380432	9606.ENSP00000360522	0	0	0	0	0.063	0	0	0.668	0.675
INS	PGK1	9606.ENSP00000380432	9606.ENSP00000362413	0	0	0	0	0.062	0	0	0.403	0.416
INS	PFKFB1	9606.ENSP00000380432	9606.ENSP00000364145	0	0	0	0	0.074	0	0	0.417	0.437
INS	IRS2	9606.ENSP00000380432	9606.ENSP00000365016	0	0	0	0	0	0	0.900	0.985	0.998
INS	PDX1	9606.ENSP00000380432	9606.ENSP00000370421	0	0	0	0	0.168	0	0.750	0.852	0.966
INS	PDK2	9606.ENSP00000380432	9606.ENSP00000420927	0	0	0	0	0	0	0	0.485	0.485
INS	PFKM	9606.ENSP00000380432	9606.ENSP00000496597	0	0	0	0	0	0.096	0	0.479	0.509
INS	PC	9606.ENSP00000380432	9606.ENSP00000498994	0	0	0	0	0	0	0	0.601	0.601
INS	PPARA	9606.ENSP00000380432	9606.ENSP00000385523	0	0	0	0	0	0	0	0.898	0.898
INS	TNF	9606.ENSP00000380432	9606.ENSP00000398698	0	0	0	0	0	0	0	0.926	0.926
IRS2	PDK4	9606.ENSP00000365016	9606.ENSP00000005178	0	0	0	0	0.102	0.071	0	0.397	0.453
IRS2	PCK2	9606.ENSP00000365016	9606.ENSP00000216780	0	0	0	0	0	0	0	0.499	0.499
IRS2	PIK3CA	9606.ENSP00000365016	9606.ENSP00000263967	0	0	0	0	0.070	0.557	0.900	0.670	0.984
IRS2	PPARGC1A	9606.ENSP00000365016	9606.ENSP00000264867	0	0	0	0	0.056	0.069	0	0.532	0.553
IRS2	TP53	9606.ENSP00000365016	9606.ENSP00000269305	0	0	0	0	0	0.069	0	0.398	0.415
IRS2	LEP	9606.ENSP00000365016	9606.ENSP00000312652	0	0	0	0	0.069	0	0.500	0.785	0.891
IRS2	PCK1	9606.ENSP00000365016	9606.ENSP00000319814	0	0	0	0	0.042	0	0	0.537	0.538
IRS2	LEPR	9606.ENSP00000365016	9606.ENSP00000330393	0	0	0	0	0.042	0	0.500	0.653	0.819
IRS2	TNF	9606.ENSP00000365016	9606.ENSP00000398698	0	0	0	0	0	0.045	0	0.445	0.447
IRS2	PDX1	9606.ENSP00000365016	9606.ENSP00000370421	0	0	0	0	0	0.045	0	0.518	0.520
IRS2	PPARA	9606.ENSP00000365016	9606.ENSP00000385523	0	0	0	0	0	0.050	0	0.564	0.568
KAT2A	PPARGC1A	9606.ENSP00000225916	9606.ENSP00000264867	0	0	0	0	0	0.292	0	0.715	0.789
KAT2A	TP53	9606.ENSP00000225916	9606.ENSP00000269305	0	0	0	0	0.044	0.499	0	0.827	0.909
KAT2A	KAT2B	9606.ENSP00000225916	9606.ENSP00000263754	0	0	0.054	0.972	0	0.523	0.900	0.399	0.969
KAT2A	WDR5	9606.ENSP00000225916	9606.ENSP00000351446	0	0	0	0	0.080	0.860	0.720	0.988	0.999
KAT2B	MAPK14	9606.ENSP00000263754	9606.ENSP00000229795	0	0	0	0	0.092	0.337	0	0.170	0.457
KAT2B	PPARGC1A	9606.ENSP00000263754	9606.ENSP00000264867	0	0	0	0	0	0	0	0.701	0.701
KAT2B	TP53	9606.ENSP00000263754	9606.ENSP00000269305	0	0	0	0	0	0.903	0	0.855	0.985
KAT2B	WDR5	9606.ENSP00000263754	9606.ENSP00000351446	0	0	0	0	0	0.845	0.720	0.865	0.993
KCNJ11	KCNQ1	9606.ENSP00000345708	9606.ENSP00000155840	0	0	0	0	0.071	0	0	0.741	0.749
KCNJ11	TPI1	9606.ENSP00000345708	9606.ENSP00000229270	0	0	0	0	0	0	0	0.509	0.509
KCNJ11	PGM1	9606.ENSP00000345708	9606.ENSP00000360124	0	0	0	0	0	0	0	0.400	0.400
KCNJ11	PDX1	9606.ENSP00000345708	9606.ENSP00000370421	0	0	0	0	0.042	0	0	0.704	0.704
LEP	PDK4	9606.ENSP00000312652	9606.ENSP00000005178	0	0	0	0	0.049	0	0	0.430	0.434
LEP	PCK2	9606.ENSP00000312652	9606.ENSP00000216780	0	0	0	0	0.068	0	0	0.471	0.485
LEP	PER2	9606.ENSP00000312652	9606.ENSP00000254657	0	0	0	0	0	0	0	0.542	0.542
LEP	PPARGC1A	9606.ENSP00000312652	9606.ENSP00000264867	0	0	0	0	0	0	0.500	0.814	0.903
LEP	TP53	9606.ENSP00000312652	9606.ENSP00000269305	0	0	0	0	0	0	0	0.545	0.545
LEP	PPARD	9606.ENSP00000312652	9606.ENSP00000310928	0	0	0	0	0.055	0	0	0.707	0.711
LEP	NPY1R	9606.ENSP00000312652	9606.ENSP00000354652	0	0	0	0	0.060	0	0	0.448	0.459
LEP	PDX1	9606.ENSP00000312652	9606.ENSP00000370421	0	0	0	0	0	0	0	0.526	0.526
LEP	SERPINA12	9606.ENSP00000312652	9606.ENSP00000342109	0	0	0	0	0.050	0	0	0.701	0.704
LEP	PCK1	9606.ENSP00000312652	9606.ENSP00000319814	0	0	0	0	0.236	0	0	0.657	0.727
LEP	RBP4	9606.ENSP00000312652	9606.ENSP00000360522	0	0	0	0	0.133	0	0	0.714	0.741
LEP	PPARA	9606.ENSP00000312652	9606.ENSP00000385523	0	0	0	0	0.055	0	0	0.836	0.839
LEP	TNF	9606.ENSP00000312652	9606.ENSP00000398698	0	0	0	0	0	0	0	0.892	0.892
LEP	LEPR	9606.ENSP00000312652	9606.ENSP00000330393	0	0	0	0	0.042	0.641	0.900	0.999	0.999
LEPR	PPARGC1A	9606.ENSP00000330393	9606.ENSP00000264867	0	0	0	0	0.044	0	0	0.471	0.472
LEPR	PCK1	9606.ENSP00000330393	9606.ENSP00000319814	0	0	0	0	0.048	0	0	0.421	0.426
LEPR	TNF	9606.ENSP00000330393	9606.ENSP00000398698	0	0	0	0	0	0	0	0.534	0.534
LEPR	PPARA	9606.ENSP00000330393	9606.ENSP00000385523	0	0	0	0	0.047	0	0	0.609	0.612
MAPK14	PIK3CA	9606.ENSP00000229795	9606.ENSP00000263967	0	0	0	0	0.118	0	0	0.513	0.552
MAPK14	TNF	9606.ENSP00000229795	9606.ENSP00000398698	0	0	0	0	0.087	0	0	0.830	0.839
MAPK14	PPARGC1A	9606.ENSP00000229795	9606.ENSP00000264867	0	0	0	0	0	0	0.900	0.529	0.950
MAPK14	TP53	9606.ENSP00000229795	9606.ENSP00000269305	0	0	0	0	0.046	0.818	0.900	0.744	0.994
MDH2	SLC25A1	9606.ENSP00000327070	9606.ENSP00000215882	0	0	0	0	0.133	0	0	0.428	0.483
MDH2	PCK2	9606.ENSP00000327070	9606.ENSP00000216780	0	0	0	0	0.152	0	0.924	0.494	0.964
MDH2	TPI1	9606.ENSP00000327070	9606.ENSP00000229270	0.057	0	0	0	0.329	0.263	0	0.728	0.856
MDH2	PPARGC1A	9606.ENSP00000327070	9606.ENSP00000264867	0	0	0	0	0.042	0	0	0.402	0.403
MDH2	SORD	9606.ENSP00000327070	9606.ENSP00000267814	0	0	0	0	0.116	0	0	0.458	0.501
MDH2	PFKL	9606.ENSP00000327070	9606.ENSP00000269848	0.054	0	0	0	0.117	0	0	0.584	0.622
MDH2	PDHA2	9606.ENSP00000327070	9606.ENSP00000295266	0.045	0	0	0	0.183	0.094	0	0.453	0.562
MDH2	PGAM2	9606.ENSP00000327070	9606.ENSP00000297283	0	0	0	0	0.101	0.068	0	0.483	0.529
MDH2	PGK2	9606.ENSP00000327070	9606.ENSP00000305995	0.054	0	0	0	0.232	0	0	0.558	0.650
MDH2	PDHB	9606.ENSP00000327070	9606.ENSP00000307241	0	0	0	0	0.449	0.157	0.118	0.676	0.850
MDH2	PCK1	9606.ENSP00000327070	9606.ENSP00000319814	0	0	0	0	0	0	0.924	0.452	0.956
MDH2	PKM	9606.ENSP00000327070	9606.ENSP00000320171	0.057	0	0	0	0.268	0.236	0.248	0.635	0.829
MDH2	SLC25A13	9606.ENSP00000327070	9606.ENSP00000400101	0	0	0	0	0.097	0.071	0	0.354	0.411
MDH2	SLC25A12	9606.ENSP00000327070	9606.ENSP00000388658	0	0	0	0	0.085	0.071	0	0.423	0.467
MDH2	PGM2	9606.ENSP00000327070	9606.ENSP00000371393	0.043	0	0	0	0.114	0	0	0.478	0.519
MDH2	TKTL1	9606.ENSP00000327070	9606.ENSP00000358931	0.042	0	0	0	0.112	0	0	0.534	0.568
MDH2	PFKP	9606.ENSP00000327070	9606.ENSP00000370517	0.054	0	0	0	0.124	0	0	0.528	0.575
MDH2	PFKM	9606.ENSP00000327070	9606.ENSP00000496597	0.054	0	0	0	0.133	0	0	0.638	0.677
MDH2	PGM1	9606.ENSP00000327070	9606.ENSP00000360124	0	0	0	0	0.328	0.085	0	0.563	0.708
MDH2	PGK1	9606.ENSP00000327070	9606.ENSP00000362413	0.054	0	0	0	0.328	0	0	0.621	0.738
MDH2	PDHA1	9606.ENSP00000327070	9606.ENSP00000369134	0.045	0	0	0	0.436	0.209	0	0.761	0.884
MDH2	PC	9606.ENSP00000327070	9606.ENSP00000498994	0.043	0	0	0	0.116	0.314	0.937	0.691	0.986
OAS1	TNF	9606.ENSP00000388001	9606.ENSP00000398698	0	0	0	0	0.144	0	0	0.458	0.516
ONECUT1	PCK1	9606.ENSP00000302630	9606.ENSP00000319814	0	0	0	0	0.044	0	0	0.453	0.454
ONECUT1	PFKFB1	9606.ENSP00000302630	9606.ENSP00000364145	0	0	0	0	0.044	0	0	0.543	0.544
ONECUT1	PDX1	9606.ENSP00000302630	9606.ENSP00000370421	0	0	0	0	0.061	0	0.750	0.720	0.928
PC	PDK4	9606.ENSP00000498994	9606.ENSP00000005178	0	0	0	0	0.099	0.052	0	0.491	0.527
PC	TIGAR	9606.ENSP00000498994	9606.ENSP00000179259	0	0	0	0	0.358	0	0	0.361	0.573
PC	SLC25A1	9606.ENSP00000498994	9606.ENSP00000215882	0	0	0	0	0.164	0	0	0.388	0.467
PC	PCK2	9606.ENSP00000498994	9606.ENSP00000216780	0	0	0	0	0.116	0	0.900	0.864	0.986
PC	TPI1	9606.ENSP00000498994	9606.ENSP00000229270	0	0	0	0	0.087	0	0	0.607	0.626
PC	SDS	9606.ENSP00000498994	9606.ENSP00000257549	0	0	0	0	0.074	0	0	0.489	0.507
PC	PPARGC1A	9606.ENSP00000498994	9606.ENSP00000264867	0	0	0	0	0.081	0	0	0.437	0.461
PC	SORD	9606.ENSP00000498994	9606.ENSP00000267814	0	0	0	0	0.049	0	0	0.495	0.499
PC	TP53	9606.ENSP00000498994	9606.ENSP00000269305	0	0	0	0	0	0.313	0	0.305	0.502
PC	PFKL	9606.ENSP00000498994	9606.ENSP00000269848	0	0	0	0	0.133	0	0	0.549	0.592
PC	PDHA2	9606.ENSP00000498994	9606.ENSP00000295266	0	0	0	0	0.140	0	0.900	0.346	0.938
PC	PGAM2	9606.ENSP00000498994	9606.ENSP00000297283	0	0	0	0	0.358	0	0	0.350	0.565
PC	PGK2	9606.ENSP00000498994	9606.ENSP00000305995	0	0	0	0	0	0	0	0.550	0.550
PC	PDHB	9606.ENSP00000498994	9606.ENSP00000307241	0.057	0	0	0	0.140	0	0.900	0.560	0.959
PC	PCK1	9606.ENSP00000498994	9606.ENSP00000319814	0	0	0	0	0.123	0	0.900	0.769	0.978
PC	PKM	9606.ENSP00000498994	9606.ENSP00000320171	0	0	0	0	0.111	0.132	0.900	0.625	0.967
PC	TKTL1	9606.ENSP00000498994	9606.ENSP00000358931	0	0	0	0	0	0	0	0.602	0.602
PC	PGM1	9606.ENSP00000498994	9606.ENSP00000360124	0	0	0	0	0.093	0.060	0	0.434	0.476
PC	PGK1	9606.ENSP00000498994	9606.ENSP00000362413	0	0	0	0	0.042	0	0	0.550	0.551
PC	PDHA1	9606.ENSP00000498994	9606.ENSP00000369134	0	0	0	0	0.140	0	0	0.590	0.633
PC	PFKP	9606.ENSP00000498994	9606.ENSP00000370517	0	0	0	0	0.109	0	0	0.461	0.500
PC	PDK1	9606.ENSP00000498994	9606.ENSP00000376352	0	0	0	0	0.085	0.052	0	0.428	0.461
PC	PPARA	9606.ENSP00000498994	9606.ENSP00000385523	0	0	0	0	0.124	0	0	0.378	0.431
PC	PDK2	9606.ENSP00000498994	9606.ENSP00000420927	0	0	0	0	0.146	0.052	0	0.438	0.505
PC	PFKM	9606.ENSP00000498994	9606.ENSP00000496597	0	0	0	0	0.114	0	0	0.628	0.656
PCK1	PDK4	9606.ENSP00000319814	9606.ENSP00000005178	0	0	0	0	0.084	0	0	0.607	0.624
PCK1	PCK2	9606.ENSP00000319814	9606.ENSP00000216780	0	0	0.053	0.975	0.049	0.319	0.900	0.062	0.932
PCK1	TPI1	9606.ENSP00000319814	9606.ENSP00000229270	0.045	0	0	0	0	0	0	0.503	0.505
PCK1	PPARGC1A	9606.ENSP00000319814	9606.ENSP00000264867	0	0	0	0	0.124	0	0.500	0.665	0.840
PCK1	PFKL	9606.ENSP00000319814	9606.ENSP00000269848	0	0	0	0	0.089	0	0	0.670	0.686
PCK1	PDHA2	9606.ENSP00000319814	9606.ENSP00000295266	0	0	0	0	0	0	0.800	0.243	0.842
PCK1	PDHB	9606.ENSP00000319814	9606.ENSP00000307241	0	0	0	0	0	0	0.800	0.432	0.881
PCK1	PDHA1	9606.ENSP00000319814	9606.ENSP00000369134	0	0	0	0	0.047	0	0	0.425	0.429
PCK1	PFKP	9606.ENSP00000319814	9606.ENSP00000370517	0	0	0	0	0.089	0	0	0.453	0.480
PCK1	PGK1	9606.ENSP00000319814	9606.ENSP00000362413	0	0	0	0	0	0	0	0.483	0.483
PCK1	PFKM	9606.ENSP00000319814	9606.ENSP00000496597	0	0	0	0	0.089	0	0	0.528	0.552
PCK1	PPARA	9606.ENSP00000319814	9606.ENSP00000385523	0	0	0	0	0.104	0.045	0	0.610	0.637
PCK1	PFKFB1	9606.ENSP00000319814	9606.ENSP00000364145	0	0	0	0	0.214	0	0	0.690	0.746
PCK1	PKM	9606.ENSP00000319814	9606.ENSP00000320171	0	0	0	0	0.057	0	0.900	0.530	0.951
PCK2	PDK4	9606.ENSP00000216780	9606.ENSP00000005178	0	0	0	0	0	0	0	0.495	0.495
PCK2	PFKP	9606.ENSP00000216780	9606.ENSP00000370517	0	0	0	0	0.096	0	0	0.453	0.485
PCK2	PGK1	9606.ENSP00000216780	9606.ENSP00000362413	0	0	0	0	0.049	0	0	0.482	0.486
PCK2	PDHA1	9606.ENSP00000216780	9606.ENSP00000369134	0	0	0	0	0.049	0.140	0	0.429	0.493
PCK2	PFKM	9606.ENSP00000216780	9606.ENSP00000496597	0	0	0	0	0.094	0	0	0.539	0.565
PCK2	TPI1	9606.ENSP00000216780	9606.ENSP00000229270	0.045	0	0	0	0.060	0	0	0.565	0.575
PCK2	PFKL	9606.ENSP00000216780	9606.ENSP00000269848	0	0	0	0	0.109	0	0	0.549	0.582
PCK2	PPARA	9606.ENSP00000216780	9606.ENSP00000385523	0	0	0	0	0.078	0.045	0	0.726	0.737
PCK2	PPARGC1A	9606.ENSP00000216780	9606.ENSP00000264867	0	0	0	0	0.074	0	0	0.731	0.740
PCK2	PDHA2	9606.ENSP00000216780	9606.ENSP00000295266	0	0	0	0	0	0	0.800	0.230	0.839
PCK2	PDHB	9606.ENSP00000216780	9606.ENSP00000307241	0	0	0	0	0.049	0	0.800	0.470	0.890
PCK2	PKM	9606.ENSP00000216780	9606.ENSP00000320171	0	0	0	0	0.064	0	0.900	0.542	0.953
PDHA1	PDK4	9606.ENSP00000369134	9606.ENSP00000005178	0	0	0	0	0.052	0.523	0.400	0.613	0.881
PDHA1	TPI1	9606.ENSP00000369134	9606.ENSP00000229270	0.095	0	0	0	0.130	0	0	0.550	0.615
PDHA1	PFKL	9606.ENSP00000369134	9606.ENSP00000269848	0.051	0	0	0	0.118	0.099	0	0.497	0.570
PDHA1	PDHA2	9606.ENSP00000369134	9606.ENSP00000295266	0	0	0.049	0.982	0	0	0.400	0.057	0.415
PDHA1	PGAM2	9606.ENSP00000369134	9606.ENSP00000297283	0	0	0	0	0.067	0.045	0	0.413	0.431
PDHA1	PGK2	9606.ENSP00000369134	9606.ENSP00000305995	0.059	0	0	0	0.121	0	0	0.633	0.670
PDHA1	PDHB	9606.ENSP00000369134	9606.ENSP00000307241	0	0.900	0.533	0	0.891	0.995	0.973	0.998	0.999
PDHA1	PPARD	9606.ENSP00000369134	9606.ENSP00000310928	0	0	0	0	0	0	0.500	0.091	0.526
PDHA1	PKM	9606.ENSP00000369134	9606.ENSP00000320171	0	0	0	0	0.134	0.067	0.217	0.576	0.696
PDHA1	TKTL1	9606.ENSP00000369134	9606.ENSP00000358931	0	0	0	0	0.250	0	0	0.339	0.483
PDHA1	PGK1	9606.ENSP00000369134	9606.ENSP00000362413	0.059	0	0	0	0.278	0	0	0.661	0.750
PDHA1	PFKP	9606.ENSP00000369134	9606.ENSP00000370517	0.051	0	0	0	0.133	0.099	0	0.499	0.579
PDHA1	PFKM	9606.ENSP00000369134	9606.ENSP00000496597	0.051	0	0	0	0.153	0.099	0	0.611	0.680
PDHA1	PDK2	9606.ENSP00000369134	9606.ENSP00000420927	0	0	0	0	0.054	0.384	0.720	0.604	0.927
PDHA1	PDK1	9606.ENSP00000369134	9606.ENSP00000376352	0	0	0	0	0.059	0.837	0.400	0.715	0.970
PDHA1	PDK3	9606.ENSP00000369134	9606.ENSP00000498864	0	0	0	0	0.138	0.829	0.400	0.881	0.988
PDHA2	PDK4	9606.ENSP00000295266	9606.ENSP00000005178	0	0	0	0	0.052	0.068	0.400	0.304	0.581
PDHA2	TPI1	9606.ENSP00000295266	9606.ENSP00000229270	0.095	0	0	0	0.109	0	0	0.379	0.455
PDHA2	PFKL	9606.ENSP00000295266	9606.ENSP00000269848	0.051	0	0	0	0.111	0.099	0	0.306	0.402
PDHA2	PFKM	9606.ENSP00000295266	9606.ENSP00000496597	0.051	0	0	0	0.111	0.099	0	0.312	0.407
PDHA2	PGM2	9606.ENSP00000295266	9606.ENSP00000371393	0.057	0	0	0	0.087	0.094	0	0.377	0.449
PDHA2	PPARD	9606.ENSP00000295266	9606.ENSP00000310928	0	0	0	0	0	0	0.500	0	0.499
PDHA2	PDK2	9606.ENSP00000295266	9606.ENSP00000420927	0	0	0	0	0.052	0.068	0.500	0.252	0.625
PDHA2	PGK1	9606.ENSP00000295266	9606.ENSP00000362413	0.059	0	0	0	0.121	0	0	0.617	0.656
PDHA2	PDK3	9606.ENSP00000295266	9606.ENSP00000498864	0	0	0	0	0.052	0.360	0.400	0.249	0.690
PDHA2	PGK2	9606.ENSP00000295266	9606.ENSP00000305995	0.059	0	0	0	0.232	0	0	0.820	0.859
PDHA2	TKTL1	9606.ENSP00000295266	9606.ENSP00000358931	0	0	0	0	0.245	0	0.800	0.233	0.874
PDHA2	PDK1	9606.ENSP00000295266	9606.ENSP00000376352	0	0	0	0	0.052	0.068	0.900	0.274	0.927
PDHA2	PKM	9606.ENSP00000295266	9606.ENSP00000320171	0	0	0	0	0.127	0.067	0.918	0.283	0.945
PDHA2	PDHB	9606.ENSP00000295266	9606.ENSP00000307241	0	0.900	0.534	0	0.560	0.718	0.973	0.913	0.999
PDHB	PDK4	9606.ENSP00000307241	9606.ENSP00000005178	0	0	0	0	0.042	0.082	0.400	0.455	0.674
PDHB	TPI1	9606.ENSP00000307241	9606.ENSP00000229270	0.072	0	0	0	0.160	0	0	0.623	0.681
PDHB	SORD	9606.ENSP00000307241	9606.ENSP00000267814	0.120	0	0	0	0.084	0	0.218	0.201	0.429
PDHB	PFKL	9606.ENSP00000307241	9606.ENSP00000269848	0.064	0.176	0	0	0.065	0	0.220	0.493	0.663
PDHB	PGK2	9606.ENSP00000307241	9606.ENSP00000305995	0.046	0	0	0	0.110	0	0	0.451	0.493
PDHB	PPARD	9606.ENSP00000307241	9606.ENSP00000310928	0	0	0	0	0	0	0.500	0.063	0.511
PDHB	PGK1	9606.ENSP00000307241	9606.ENSP00000362413	0.046	0	0	0	0.190	0	0	0.537	0.611
PDHB	PFKP	9606.ENSP00000307241	9606.ENSP00000370517	0.064	0.174	0	0	0.065	0	0.220	0.499	0.666
PDHB	PFKM	9606.ENSP00000307241	9606.ENSP00000496597	0.064	0.134	0	0	0.093	0	0.220	0.568	0.707
